"","organization_identifier","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","result_identifier","data_logger_line","result_detection_condition_text","characteristic_name","result_sample_fraction_text","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","result_analytical_method_method_qualifier_type_name","method_description_text","analysis_start_time_time","analysis_start_time_time_zone_code","result_detection_quantitation_limit_url","provider_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","monitoring_location_description_text","huc_eight_digit_code","latitude_measure","longitude_measure","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","country_code","state_code","county_code","tributary_name","site_name","julian_day","season","hardness_mgl","m_a","b_a","m_c","b_c","fw_acute_convert","fw_chronic_convert","fw_acute_std","fw_chronic_std","fw_acute_exceed","fw_chronic_exceed"
"102","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_2011-04-26_10:10:00","2011-04-26","10:10:00","AKDT","KENAI_WQX-10000021","STORET-135488628",NA,NA,"Chromium","Dissolved",1.14,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_2011-04-26_10%3A10%3A00/results/135488628/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",116,"Spring",29.81015,0.819,3.7256,0.819,0.6848,"0.316","0.86",669.131954101361,31.9822570387926,NA,NA
"103","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_2012/07/31_11:11:00","2012-07-31","11:11:00","AKDT","KENAI_WQX-10000021","STORET-235148368",NA,NA,"Zinc","Dissolved",59.9,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 15:07:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_2012%2F07%2F31_11%3A11%3A00/results/235148368/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",213,"Summer",30.152145,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",43.3853038939976,43.3853038939976,"Y","Y"
"104","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_05/01/2007_12:00:00","2007-05-01","12:00:00","AKDT","KENAI_WQX-10000021","STORET-56497066",NA,NA,"Zinc","Dissolved",18.8,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_05%2F01%2F2007_12%3A00%3A00/results/56497066/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",121,"Spring",27.80017,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",40.5002522161076,40.5002522161076,NA,NA
"105","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_2010-07-27_10:22:00","2010-07-27","10:22:00","AKDT","KENAI_WQX-10000021","STORET-67840486",NA,NA,"Copper","Dissolved",0.561,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_2010-07-27_10%3A22%3A00/results/67840486/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",208,"Summer",28.436941,0.9422,-1.7,0.8545,-1.702,"0.96","0.96",4.2810256250143,3.1854713993448,NA,NA
"106","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2009-07-21_10:00:00","2009-07-21","10:00:00","AKDT","KENAI_WQX-10000017","STORET-56412371",NA,NA,"Chromium","Dissolved",0.938,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2009-07-21_10%3A00%3A00/results/56412371/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",202,"Summer",30.62839,0.819,3.7256,0.819,0.6848,"0.316","0.86",684.137215574616,32.6994580728046,NA,NA
"107","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2012/07/31_10:24:00","2012-07-31","10:24:00","AKDT","KENAI_WQX-10000017","STORET-235148192",NA,NA,"Chromium","Dissolved",0.709,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 02:51:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2012%2F07%2F31_10%3A24%3A00/results/235148192/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",213,"Summer",29.702173,0.819,3.7256,0.819,0.6848,"0.316","0.86",667.146292162779,31.8873490761365,NA,NA
"108","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2010-07-27_9:15:00","2010-07-27","09:15:00","AKDT","KENAI_WQX-10000017","STORET-67840437",NA,NA,"Chromium","Dissolved",0.22,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2010-07-27_9%3A15%3A00/results/67840437/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",208,"Summer",27.961999,0.819,3.7256,0.819,0.6848,"0.316","0.86",634.960765029402,30.3489891227681,NA,NA
"109","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2006-04-25_11:51:00","2006-04-25","11:51:00","AKDT","KENAI_WQX-10000017","STORET-56497909",NA,NA,"Zinc","Dissolved",19.6,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2006-04-25_11%3A51%3A00/results/56497909/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",115,"Spring",35.74363,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",50.1119777386255,50.1119777386255,NA,NA
"110","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2010-07-27_9:15:00","2010-07-27","09:15:00","AKDT","KENAI_WQX-10000017","STORET-67840440",NA,NA,"Zinc","Dissolved",25.3,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2010-07-27_9%3A15%3A00/results/67840440/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",208,"Summer",27.961999,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",40.6999214725748,40.6999214725748,NA,NA
"111","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000028_07/17/2007_11:07:00","2007-07-17","11:07:00","AKDT","KENAI_WQX-10000028","STORET-56488104",NA,NA,"Zinc","Dissolved",16.8,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000028_07%2F17%2F2007_11%3A07%3A00/results/56488104/resdetectqntlmts","STORET","KBL","m",43,"KBL_m_43.0","River/Stream","Upstream_Dow_Island",19020302,60.489844,-150.636905,"Interpolation-Satellite","NAD83","US",2,122,NA,"43",198,"Summer",25.48457,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",37.6231441814272,37.6231441814272,NA,NA
"112","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000028_05/01/2007_13:40:00","2007-05-01","13:40:00","AKDT","KENAI_WQX-10000028","STORET-56497121",NA,NA,"Chromium","Dissolved",0.715,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000028_05%2F01%2F2007_13%3A40%3A00/results/56497121/resdetectqntlmts","STORET","KBL","m",43,"KBL_m_43.0","River/Stream","Upstream_Dow_Island",19020302,60.489844,-150.636905,"Interpolation-Satellite","NAD83","US",2,122,NA,"43",121,"Spring",25.660128,0.819,3.7256,0.819,0.6848,"0.316","0.86",591.821167066051,28.2870614235193,NA,NA
"113","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000027_04/27/2004_14:05:00","2004-04-27","14:05:00","AKDT","KENAI_WQX-10000027","STORET-56515207",NA,NA,"Zinc","Dissolved",31.2,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000027_04%2F27%2F2004_14%3A05%3A00/results/56515207/resdetectqntlmts","STORET","KBL","m",40,"KBL_m_40.0","River/Stream","Bings_Landing",19020302,60.515441,-150.702069,"Interpolation-Satellite","NAD83","US",2,122,NA,"40",118,"Spring",29.62703,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",42.7442463081776,42.7442463081776,NA,NA
"114","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2011-04-26_07:50:00","2011-04-26","07:50:00","AKDT","KENAI_WQX-10000425","STORET-135488959",NA,NA,"Chromium","Dissolved",0.514,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2011-04-26_07%3A50%3A00/results/135488959/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",116,"Spring",29.379332,0.819,3.7256,0.819,0.6848,"0.316","0.86",661.201532956455,31.603209578979,NA,NA
"115","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000424_2010-04-27_09:40:00","2010-04-27","09:40:00","AKDT","KENAI_WQX-10000424","STORET-64653981",NA,NA,"Chromium","Dissolved",0.591,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000424_2010-04-27_09%3A40%3A00/results/64653981/resdetectqntlmts","STORET","KBL","t",79.5,"KBL_t_79.5","River/Stream","Juneau_Creek",19020302,60.489,-149.877,"GPS-Unspecified","NAD83","US",2,122,"Juneau Creek","Juneau Creek",117,"Spring",47.34549,0.819,3.7256,0.819,0.6848,"0.316","0.86",977.373833877146,46.7151822393973,NA,NA
"116","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000025_07/16/2002_10:52:00","2002-07-16","10:52:00","AKDT","KENAI_WQX-10000025","STORET-56516758",NA,NA,"Zinc","Dissolved",32,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000025_07%2F16%2F2002_10%3A52%3A00/results/56516758/resdetectqntlmts","STORET","KBL","m",31,"KBL_m_31.0","River/Stream","Morgans_Landing",19020302,60.498284,-150.863121,"Interpolation-Satellite","NAD83","US",2,122,NA,"31",197,"Summer",26.80819,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",39.2723933240711,39.2723933240711,NA,NA
"117","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000025_07/26/2005_13:40:00","2005-07-26","13:40:00","AKDT","KENAI_WQX-10000025","STORET-56498438",NA,NA,"Zinc","Dissolved",51.2,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000025_07%2F26%2F2005_13%3A40%3A00/results/56498438/resdetectqntlmts","STORET","KBL","m",31,"KBL_m_31.0","River/Stream","Morgans_Landing",19020302,60.498284,-150.863121,"Interpolation-Satellite","NAD83","US",2,122,NA,"31",207,"Summer",42.088852,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",57.5536788503558,57.5536788503558,NA,NA
"118","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2012/07/31_08:30:00","2012-07-31","08:30:00","AKDT","KENAI_WQX-10000425","STORET-235148868",NA,NA,"Copper","Dissolved",0.549,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 05:15:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2012%2F07%2F31_08%3A30%3A00/results/235148868/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",213,"Summer",37.12059,0.9422,-1.7,0.8545,-1.702,"0.96","0.96",5.50288594569653,4.00006177587686,NA,NA
"119","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_2010-07-27_9:50:00","2010-07-27","09:50:00","AKDT","KENAI_WQX-10000020","STORET-67840533",NA,NA,"Chromium","Dissolved",0.411,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_2010-07-27_9%3A50%3A00/results/67840533/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",208,"Summer",45.66507,0.819,3.7256,0.819,0.6848,"0.316","0.86",948.870450996957,45.3528163978592,NA,NA
"120","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2011-04-26_07:50:00","2011-04-26","07:50:00","AKDT","KENAI_WQX-10000425","STORET-135488966",NA,NA,"Lead","Dissolved",0.149,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2011-04-26_07%3A50%3A00/results/135488966/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",116,"Spring",29.379332,1.273,-1.46,1.273,-4.705,"1.46203 -[(ln hardness)(0.145712)]","1.46203-[(ln hardness)(0.145712)]",16.6451114540378,0.64863609693086,NA,NA
"121","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000027_2006-04-25_14:17:00","2006-04-25","14:17:00","AKDT","KENAI_WQX-10000027","STORET-56497981",NA,NA,"Chromium","Dissolved",0.19,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000027_2006-04-25_14%3A17%3A00/results/56497981/resdetectqntlmts","STORET","KBL","m",40,"KBL_m_40.0","River/Stream","Bings_Landing",19020302,60.515441,-150.702069,"Interpolation-Satellite","NAD83","US",2,122,NA,"40",115,"Spring",29.70941,0.819,3.7256,0.819,0.6848,"0.316","0.86",667.279419042247,31.8937120932542,NA,NA
"122","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_05/01/2007_12:32:00","2007-05-01","12:32:00","AKDT","KENAI_WQX-10000026","STORET-56497276",NA,NA,"Copper","Dissolved",0.251,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_05%2F01%2F2007_12%3A32%3A00/results/56497276/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",121,"Spring",41.76482,0.9422,-1.7,0.8545,-1.702,"0.96","0.96",6.14932067554271,4.4239831225029,NA,NA
"123","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000029_2011-04-26_10:41:00","2011-04-26","10:41:00","AKDT","KENAI_WQX-10000029","STORET-135488827",NA,NA,"Chromium","Dissolved",0.669,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000029_2011-04-26_10%3A41%3A00/results/135488827/resdetectqntlmts","STORET","KBL","t",44,"KBL_t_44.0","River/Stream","Killey_River",19020302,60.481518,-150.632498,"Interpolation-Satellite","NAD83","US",2,122,"Killey River","Killey River",116,"Spring",23.25179,0.819,3.7256,0.819,0.6848,"0.316","0.86",545.927921377683,26.0935186238468,NA,NA
"124","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2009-04-28_10:40:00","2009-04-28","10:40:00","AKDT","KENAI_WQX-10000017","STORET-56660513",NA,NA,"Zinc","Dissolved",41.5,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2009-04-28_10%3A40%3A00/results/56660513/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",118,"Spring",30.00223,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",43.2024636161196,43.2024636161196,NA,NA
"125","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2010-04-27_08:35:00","2010-04-27","08:35:00","AKDT","KENAI_WQX-10000425","STORET-64653964",NA,NA,"Chromium","Dissolved",0.233,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2010-04-27_08%3A35%3A00/results/64653964/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",117,"Spring",35.420559,0.819,3.7256,0.819,0.6848,"0.316","0.86",770.633178973168,36.8336742274428,NA,NA
"126","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_04/22/2008_08:10:00","2008-04-22","08:10:00","AKST","KENAI_WQX-10000425","STORET-56455516",NA,NA,"Copper","Dissolved",0.373,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_04%2F22%2F2008_08%3A10%3A00/results/56455516/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",113,"Spring",35.453511,0.9422,-1.7,0.8545,-1.702,"0.96","0.96",5.26972954063519,3.84604730133686,NA,NA
"127","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2012/07/31_08:30:00","2012-07-31","08:30:00","AKDT","KENAI_WQX-10000425","STORET-235148867",NA,NA,"Chromium","Dissolved",0.226,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 05:15:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2012%2F07%2F31_08%3A30%3A00/results/235148867/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",213,"Summer",37.12059,0.819,3.7256,0.819,0.6848,"0.316","0.86",800.796378783505,38.2753737360879,NA,NA
"128","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_04/27/2004_08:00:00","2004-04-27","08:00:00","AKDT","KENAI_WQX-10000425","STORET-56515295",NA,NA,"Zinc","Dissolved",40.1,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_04%2F27%2F2004_08%3A00%3A00/results/56515295/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",118,"Spring",33.70717,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",47.6821049710559,47.6821049710559,NA,NA
"129","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_07/25/2006_08:13:00","2006-07-25","08:13:00","AKDT","KENAI_WQX-10000425","STORET-57702416",NA,NA,"Copper","Dissolved",0.613,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_07%2F25%2F2006_08%3A13%3A00/results/57702416/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",206,"Summer",34.454711,0.9422,-1.7,0.8545,-1.702,"0.96","0.96",5.12973609003625,3.75326933294632,NA,NA
"130","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2011-04-26_07:50:00","2011-04-26","07:50:00","AKDT","KENAI_WQX-10000425","STORET-135488977",NA,NA,"Zinc","Dissolved",22.5,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2011-04-26_07%3A50%3A00/results/135488977/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",116,"Spring",29.379332,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",42.4412570160676,42.4412570160676,NA,NA
"131","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_07/18/2000_09:10:00","2000-07-18","09:10:00","AKDT","KENAI_WQX-10000425","STORET-56950181",NA,NA,"Copper","Dissolved",5,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_07%2F18%2F2000_09%3A10%3A00/results/56950181/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",200,"Summer",33.9208,0.9422,-1.7,0.8545,-1.702,"0.96","0.96",5.05480640638678,3.7035146122893,NA,"Y"
"132","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2012/07/31_08:30:00","2012-07-31","08:30:00","AKDT","KENAI_WQX-10000425","STORET-235148871",NA,NA,"Zinc","Dissolved",35.1,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 05:15:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2012%2F07%2F31_08%3A30%3A00/results/235148871/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",213,"Summer",37.12059,0.8473,0.884,0.8473,0.884,"0.97799999999999998","0.98599999999999999",51.7429281134135,51.7429281134135,NA,NA
